sport,game_id,game_start,away_team,home_team,market,player_name,player_team,player_position,timestamp,bovada_line,bovada_over_price,bovada_under_price,draftkings_line,draftkings_over_price,draftkings_under_price,fanduel_line,fanduel_over_price,fanduel_under_price,betmgm_line,betmgm_over_price,betmgm_under_price,betonlineag_line,betonlineag_over_price,betonlineag_under_price,betrivers_line,betrivers_over_price,betrivers_under_price,vig_from_best_odds,fair_odds_over,fair_odds_under,best_odds_over,best_odds_under,best_odds_over_sportsbook,best_odds_under_sportsbook,best_odds_over_line,best_odds_under_line,fair_line,fair_line_method
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_rebounds,Bismack Biyombo,,,2025-03-09 18:16:29.447803,5.5,-115.0,-115.0,5.5,-110.0,-120.0,5.5,-114.0,-114.0,5.5,-110.0,-120.0,5.5,-111.0,-116.0,5.5,-114.0,-118.0,5.65,101.7,-101.7,-110.0,-114.0,betmgm,fanduel,5.5,5.5,5.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_rebounds_alternate,Bismack Biyombo,,,2025-03-09 18:16:29.447882,3.5,4000.0,,7.5,425.0,,3.5,1500.0,,6.5,-2000.0,,7.5,559.0,,,,,,,,4000.0,,bovada,,3.5,,7.5,most_common
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_rebounds_assists,Bismack Biyombo,,,2025-03-09 18:16:29.453244,,,,,,,,,,6.5,-125.0,-105.0,,,,,,,6.78,-108.47,108.47,-125.0,-105.0,betmgm,betmgm,6.5,6.5,6.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_steals_alternate,Bismack Biyombo,,,2025-03-09 18:16:29.452035,,,,,,,,,,,,,2.5,100.0,,,,,,,,100.0,,betonlineag,,2.5,,2.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_assists,Brook Lopez,,,2025-03-09 18:16:29.149061,,,,,,,,,,1.5,-120.0,-110.0,,,,,,,6.93,-104.13,104.13,-120.0,-110.0,betmgm,betmgm,1.5,1.5,1.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_assists_alternate,Brook Lopez,,,2025-03-09 18:16:29.145150,,,,4.5,650.0,,,,,2.5,275.0,,,,,,,,,,,275.0,,betmgm,,2.5,,3.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_blocks,Brook Lopez,,,2025-03-09 18:16:29.142406,,,,1.5,-105.0,-125.0,1.5,100.0,-132.0,1.5,105.0,-145.0,,,,,,,4.34,113.89,-113.89,105.0,-125.0,betmgm,draftkings,1.5,1.5,1.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_blocks_alternate,Brook Lopez,,,2025-03-09 18:16:29.142419,,,,1.5,-500.0,,1.5,320.0,,,,,1.5,700.0,,,,,,,,700.0,,betonlineag,,1.5,,1.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points,Brook Lopez,,,2025-03-09 18:16:29.142504,10.5,-125.0,-105.0,10.5,-125.0,-105.0,11.5,106.0,-135.0,10.5,-120.0,-110.0,10.5,-130.0,100.0,12.5,-159.0,116.0,4.55,-109.09,109.09,-120.0,116.0,betmgm,betrivers,10.5,12.5,10.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_alternate,Brook Lopez,,,2025-03-09 18:16:29.142579,9.5,800.0,,5.5,-130.0,,14.5,-179.0,,9.5,850.0,,12.5,2255.0,,,,,,,,-130.0,,draftkings,,5.5,,9.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_assists,Brook Lopez,,,2025-03-09 18:16:29.145610,,,,12.5,-120.0,-110.0,,,,12.5,-115.0,-118.0,,,,,,,5.87,-102.11,102.11,-115.0,-110.0,betmgm,draftkings,12.5,12.5,12.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_assists_alternate,Brook Lopez,,,2025-03-09 18:16:29.145768,,,,9.5,500.0,,,,,,,,,,,,,,,,,500.0,,draftkings,,9.5,,9.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds,Brook Lopez,,,2025-03-09 18:16:29.143319,16.5,105.0,-135.0,16.5,-105.0,-125.0,16.5,-104.0,-122.0,15.5,-118.0,-115.0,,,,16.5,-120.0,,3.74,112.66,-112.66,-118.0,-122.0,betmgm,fanduel,15.5,16.5,16.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds_alternate,Brook Lopez,,,2025-03-09 18:16:29.143541,,,,14.5,-1000.0,,9.5,235.0,-455.0,,,,,,,,,,,,,235.0,-455.0,fanduel,fanduel,9.5,9.5,12.0,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds_assists,Brook Lopez,,,2025-03-09 18:16:29.146102,17.5,-145.0,110.0,17.5,-125.0,-105.0,,,,17.5,-125.0,-105.0,17.5,-128.0,-101.0,,,,3.17,-116.67,116.67,-125.0,110.0,betmgm,bovada,17.5,17.5,17.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds_assists_alternate,Brook Lopez,,,2025-03-09 18:16:29.146248,,,,14.5,-130.0,,,,,,,,27.5,2282.0,,,,,,,,-130.0,,draftkings,,14.5,,21.0,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_rebounds,Brook Lopez,,,2025-03-09 18:16:29.144061,,,,5.5,120.0,-154.0,5.5,124.0,-161.0,4.5,-154.0,115.0,5.5,118.0,-154.0,4.5,-161.0,123.0,5.27,135.81,-135.81,-154.0,-154.0,betmgm,betonlineag,4.5,5.5,5.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_rebounds_alternate,Brook Lopez,,,2025-03-09 18:16:29.144135,3.5,1200.0,,5.5,-357.0,,3.5,1100.0,-714.0,2.5,-189.0,,6.5,1799.0,,,,,-4.59,1140.29,-1140.29,-189.0,-714.0,betmgm,fanduel,2.5,3.5,3.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_rebounds_assists,Brook Lopez,,,2025-03-09 18:16:29.149685,,,,,,,,,,6.5,100.0,-130.0,,,,,,,6.52,113.04,-113.04,100.0,-130.0,betmgm,betmgm,6.5,6.5,6.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_steals_alternate,Brook Lopez,,,2025-03-09 18:16:29.148708,,,,,,,,,,,,,0.5,2400.0,,,,,,,,2400.0,,betonlineag,,0.5,,0.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_threes,Brook Lopez,,,2025-03-09 18:16:29.144764,1.5,105.0,-135.0,1.5,100.0,-130.0,1.5,-122.0,-104.0,1.5,-105.0,-130.0,1.5,-105.0,-123.0,1.5,105.0,-139.0,-0.24,104.51,-104.51,105.0,-104.0,betrivers,fanduel,1.5,1.5,1.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_threes_alternate,Brook Lopez,,,2025-03-09 18:16:29.144824,1.5,900.0,,0.5,300.0,,1.5,680.0,-1429.0,2.5,-500.0,,3.5,-105.0,,,,,3.46,934.6,-934.6,300.0,-1429.0,draftkings,fanduel,0.5,1.5,1.5,most_common
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_assists,Chris Paul,,,2025-03-09 18:16:29.445290,6.5,-145.0,110.0,6.5,-130.0,100.0,6.5,-120.0,-106.0,6.5,-145.0,110.0,6.5,-135.0,105.0,6.5,-130.0,-103.0,2.16,-114.55,114.55,-120.0,110.0,fanduel,betmgm,6.5,6.5,6.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_assists_alternate,Chris Paul,,,2025-03-09 18:16:29.445403,3.5,900.0,,12.5,2500.0,,7.5,360.0,,4.5,360.0,,7.5,-1111.0,,,,,,,,900.0,,bovada,,3.5,,7.5,most_common
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_blocks,Chris Paul,,,2025-03-09 18:16:29.452713,,,,,,,,,,0.5,400.0,-769.0,,,,,,,8.49,442.46,-442.46,400.0,-769.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_blocks_alternate,Chris Paul,,,2025-03-09 18:16:29.450794,,,,,,,,,,,,,0.5,5900.0,,,,,,,,5900.0,,betonlineag,,0.5,,0.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points,Chris Paul,,,2025-03-09 18:16:29.445594,,,,7.5,-125.0,-105.0,7.5,-118.0,-108.0,7.5,-135.0,100.0,7.5,-125.0,-103.0,8.5,-127.0,-105.0,4.13,-108.26,108.26,-118.0,-105.0,fanduel,betrivers,7.5,8.5,7.5,most_common
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_alternate,Chris Paul,,,2025-03-09 18:16:29.445704,9.5,650.0,,5.5,600.0,,9.5,220.0,-312.0,9.5,550.0,,7.5,-286.0,,,,,-10.94,567.96,-567.96,600.0,-312.0,draftkings,fanduel,5.5,9.5,9.5,most_common
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_assists,Chris Paul,,,2025-03-09 18:16:29.445965,14.5,-115.0,-115.0,14.5,-120.0,-110.0,14.5,-114.0,-114.0,15.5,100.0,-130.0,,,,14.5,-120.0,,5.65,-101.7,101.7,-114.0,-130.0,fanduel,betmgm,14.5,15.5,14.5,most_common
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_assists_alternate,Chris Paul,,,2025-03-09 18:16:29.446117,,,,9.5,270.0,,8.5,250.0,-714.0,,,,,,,,,,,,,250.0,-714.0,fanduel,fanduel,8.5,8.5,9.0,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_q1,Chris Paul,,,2025-03-09 18:16:29.446346,,,,,,,2.5,116.0,-154.0,,,,,,,,,,6.93,130.96,-130.96,116.0,-154.0,fanduel,fanduel,2.5,2.5,2.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_rebounds,Chris Paul,,,2025-03-09 18:16:29.446409,11.5,105.0,-135.0,11.5,-105.0,-125.0,11.5,102.0,-130.0,11.5,-105.0,-125.0,,,,11.5,-105.0,,4.34,113.89,-113.89,105.0,-125.0,bovada,betmgm,11.5,11.5,11.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_rebounds_alternate,Chris Paul,,,2025-03-09 18:16:29.446909,,,,19.5,-110.0,,6.5,290.0,-435.0,,,,,,,,,,,,,290.0,-435.0,fanduel,fanduel,6.5,6.5,13.0,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_rebounds_assists,Chris Paul,,,2025-03-09 18:16:29.447160,18.5,-115.0,-115.0,18.5,-105.0,-125.0,18.5,100.0,-128.0,18.5,-115.0,-118.0,18.5,-111.0,-116.0,18.5,-105.0,-128.0,3.49,106.98,-106.98,100.0,-115.0,fanduel,bovada,18.5,18.5,18.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_points_rebounds_assists_alternate,Chris Paul,,,2025-03-09 18:16:29.447573,,,,29.5,320.0,,10.5,260.0,-667.0,,,,20.5,317.0,,,,,,,,260.0,-667.0,fanduel,fanduel,10.5,10.5,20.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_rebounds,Chris Paul,,,2025-03-09 18:16:29.447756,,,,3.5,110.0,-141.0,3.5,106.0,-135.0,3.5,120.0,-161.0,3.5,106.0,-137.0,3.5,104.0,-139.0,2.9,126.38,-126.38,120.0,-135.0,betmgm,fanduel,3.5,3.5,3.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_rebounds_alternate,Chris Paul,,,2025-03-09 18:16:29.447920,3.5,1400.0,,5.5,225.0,,3.5,1500.0,,6.5,175.0,,3.5,552.0,,,,,,,,1500.0,,fanduel,,3.5,,3.5,most_common
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_rebounds_assists,Chris Paul,,,2025-03-09 18:16:29.448050,10.5,110.0,-145.0,10.5,100.0,-130.0,10.5,106.0,-135.0,10.5,100.0,-130.0,,,,10.5,102.0,,4.14,118.7,-118.7,110.0,-130.0,bovada,betmgm,10.5,10.5,10.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_rebounds_assists_alternate,Chris Paul,,,2025-03-09 18:16:29.448309,,,,,,,5.5,230.0,-909.0,,,,11.5,1409.0,,,,,,,,230.0,-909.0,fanduel,fanduel,5.5,5.5,8.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_steals,Chris Paul,,,2025-03-09 18:16:29.450344,,,,1.5,154.0,-200.0,,,,,,,,,,,,,6.04,169.33,-169.33,154.0,-200.0,draftkings,draftkings,1.5,1.5,1.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_steals_alternate,Chris Paul,,,2025-03-09 18:16:29.448407,,,,,,,0.5,550.0,,,,,0.5,500.0,,,,,,,,550.0,,fanduel,,0.5,,0.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_threes,Chris Paul,,,2025-03-09 18:16:29.448566,1.5,-110.0,-120.0,1.5,-115.0,-115.0,1.5,-104.0,-122.0,1.5,-110.0,-118.0,1.5,-110.0,-118.0,1.5,-118.0,-114.0,4.25,104.49,-104.49,-104.0,-114.0,fanduel,betrivers,1.5,1.5,1.5,median
basketball_nba,8eea0fac716aea84884f4538afd3f382,2025-03-10T00:10:00Z,San Antonio Spurs,Minnesota Timberwolves,player_threes_alternate,Chris Paul,,,2025-03-09 18:16:29.448618,1.5,750.0,,4.5,650.0,,1.5,800.0,-10000.0,1.5,-500.0,,3.5,1743.0,,,,,10.12,891.09,-891.09,800.0,-10000.0,fanduel,fanduel,1.5,1.5,1.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_assists,Damian Lillard,,,2025-03-09 18:16:29.142249,5.5,-164.0,125.0,5.5,-154.0,120.0,5.5,-159.0,124.0,5.5,-135.0,100.0,5.5,-156.0,120.0,6.5,102.0,-135.0,1.89,-129.26,129.26,-135.0,-135.0,betmgm,betrivers,5.5,6.5,5.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_assists_alternate,Damian Lillard,,,2025-03-09 18:16:29.142294,3.5,675.0,,3.5,225.0,,9.5,-769.0,-588.0,4.5,105.0,,5.5,-1111.0,,,,,,,,675.0,-588.0,bovada,fanduel,3.5,9.5,3.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_blocks,Damian Lillard,,,2025-03-09 18:16:29.149180,,,,,,,,,,0.5,425.0,-833.0,,,,,,,8.33,468.73,-468.73,425.0,-833.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_blocks_alternate,Damian Lillard,,,2025-03-09 18:16:29.147479,,,,,,,,,,,,,0.5,12000.0,,,,,,,,12000.0,,betonlineag,,0.5,,0.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points,Damian Lillard,,,2025-03-09 18:16:29.142445,24.5,-110.0,-120.0,24.5,-120.0,-110.0,24.5,-111.0,-115.0,24.5,-110.0,-120.0,24.5,-112.0,-115.0,23.5,104.0,-139.0,4.76,100.0,100.0,104.0,-110.0,betrivers,draftkings,23.5,24.5,24.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_alternate,Damian Lillard,,,2025-03-09 18:16:29.142537,14.5,4500.0,,29.5,-1667.0,,44.5,1300.0,-1429.0,19.5,450.0,,30.5,1529.0,,,,,,,,4500.0,-1429.0,bovada,fanduel,14.5,44.5,29.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_assists,Damian Lillard,,,2025-03-09 18:16:29.142965,30.5,-120.0,-110.0,30.5,-120.0,-110.0,30.5,-120.0,-110.0,30.5,-110.0,-120.0,,,,31.5,-108.0,,4.76,100.0,100.0,-110.0,-110.0,betmgm,bovada,30.5,30.5,30.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_assists_alternate,Damian Lillard,,,2025-03-09 18:16:29.143077,,,,19.5,-145.0,,20.5,270.0,-1429.0,,,,,,,,,,,,,-145.0,-1429.0,draftkings,fanduel,19.5,20.5,20.0,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_q1,Damian Lillard,,,2025-03-09 18:16:29.143227,,,,,,,7.5,104.0,-139.0,,,,,,,,,,7.18,118.64,-118.64,104.0,-139.0,fanduel,fanduel,7.5,7.5,7.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds,Damian Lillard,,,2025-03-09 18:16:29.143291,28.5,-115.0,-115.0,28.5,-120.0,-110.0,28.5,-114.0,-114.0,28.5,-110.0,-120.0,,,,28.5,-120.0,,4.76,100.0,100.0,-110.0,-110.0,betmgm,draftkings,28.5,28.5,28.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds_alternate,Damian Lillard,,,2025-03-09 18:16:29.143658,,,,39.5,-120.0,,18.5,280.0,-1429.0,,,,,,,,,,,,,280.0,-1429.0,fanduel,fanduel,18.5,18.5,29.0,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds_assists,Damian Lillard,,,2025-03-09 18:16:29.143821,34.5,-110.0,-120.0,34.5,-120.0,-110.0,34.5,-120.0,-106.0,34.5,-110.0,-120.0,34.5,-114.0,-114.0,35.5,-109.0,-122.0,3.84,-101.8,101.8,-110.0,-122.0,betmgm,betrivers,34.5,35.5,34.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_rebounds_assists_alternate,Damian Lillard,,,2025-03-09 18:16:29.143857,,,,24.5,180.0,,24.5,290.0,-1111.0,,,,34.5,-204.0,,,,,17.38,357.8,-357.8,290.0,-1111.0,fanduel,fanduel,24.5,24.5,24.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_rebounds,Damian Lillard,,,2025-03-09 18:16:29.144074,,,,3.5,-154.0,120.0,3.5,-154.0,120.0,3.5,-145.0,105.0,3.5,-154.0,119.0,3.5,-167.0,125.0,3.63,-133.16,133.16,-145.0,125.0,betmgm,betrivers,3.5,3.5,3.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_rebounds_alternate,Damian Lillard,,,2025-03-09 18:16:29.144146,3.5,1000.0,,2.5,1000.0,,3.5,290.0,-1250.0,2.5,125.0,,4.5,3141.0,,,,,,,,1000.0,-1250.0,draftkings,fanduel,2.5,3.5,2.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_rebounds_assists,Damian Lillard,,,2025-03-09 18:16:29.144522,10.5,110.0,-145.0,9.5,-141.0,110.0,10.5,108.0,-139.0,9.5,-120.0,-110.0,,,,10.5,-108.0,,5.78,122.13,-122.13,-120.0,-139.0,betmgm,fanduel,9.5,10.5,10.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_rebounds_assists_alternate,Damian Lillard,,,2025-03-09 18:16:29.144674,,,,,,,4.5,255.0,-588.0,,,,10.5,614.0,,,,,,,,255.0,-588.0,fanduel,fanduel,4.5,4.5,7.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_steals,Damian Lillard,,,2025-03-09 18:16:29.144703,,,,1.5,180.0,-238.0,1.5,194.0,-270.0,,,,,,,,,,4.43,207.02,-207.02,194.0,-238.0,fanduel,draftkings,1.5,1.5,1.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_steals_alternate,Damian Lillard,,,2025-03-09 18:16:29.144724,,,,0.5,170.0,,1.5,630.0,,,,,0.5,1300.0,,,,,,,,1300.0,,betonlineag,,0.5,,0.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_threes,Damian Lillard,,,2025-03-09 18:16:29.144782,3.5,105.0,-135.0,3.5,114.0,-145.0,3.5,108.0,-139.0,3.5,-110.0,-120.0,3.5,109.0,-141.0,3.5,107.0,-143.0,1.27,116.73,-116.73,114.0,-120.0,draftkings,betmgm,3.5,3.5,3.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_threes_alternate,Damian Lillard,,,2025-03-09 18:16:29.144802,1.5,1600.0,,7.5,245.0,,1.5,108.0,-3333.0,1.5,-278.0,,4.5,-250.0,,,,,2.97,1650.48,-1650.48,1600.0,-3333.0,bovada,fanduel,1.5,1.5,1.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_turnovers,Damian Lillard,,,2025-03-09 18:16:29.146974,,,,2.5,-145.0,114.0,,,,,,,,,,,,,5.91,-126.65,126.65,-145.0,114.0,draftkings,draftkings,2.5,2.5,2.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_assists,Darius Garland,,,2025-03-09 18:16:29.142256,6.5,-130.0,100.0,6.5,-110.0,-120.0,6.5,-115.0,-111.0,6.5,-125.0,-110.0,6.5,-116.0,-111.0,6.5,-133.0,100.0,2.38,-104.76,104.76,-110.0,100.0,draftkings,betrivers,6.5,6.5,6.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_assists_alternate,Darius Garland,,,2025-03-09 18:16:29.142289,3.5,375.0,,12.5,-500.0,,9.5,-1429.0,-667.0,9.5,-115.0,,6.5,-714.0,,,,,40.45,162.58,-162.58,375.0,-667.0,bovada,fanduel,3.5,9.5,9.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_blocks,Darius Garland,,,2025-03-09 18:16:29.149196,,,,,,,,,,0.5,475.0,-1000.0,,,,,,,8.3,522.73,-522.73,475.0,-1000.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_blocks_alternate,Darius Garland,,,2025-03-09 18:16:29.147424,,,,,,,,,,,,,2.5,1400.0,,,,,,,,1400.0,,betonlineag,,2.5,,2.5,median
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points,Darius Garland,,,2025-03-09 18:16:29.142509,19.5,-115.0,-115.0,19.5,-115.0,-115.0,19.5,-118.0,-108.0,19.5,-105.0,-125.0,19.5,-114.0,-114.0,20.5,-156.0,114.0,3.14,101.37,-101.37,-105.0,114.0,betmgm,betrivers,19.5,20.5,19.5,most_common
basketball_nba,67746197d1b0b87daee111a4c83d1d9a,2025-03-10T00:10:00Z,Cleveland Cavaliers,Milwaukee Bucks,player_points_alternate,Darius Garland,,,2025-03-09 18:16:29.142545,9.5,1600.0,,29.5,3500.0,,34.5,-3333.0,-714.0,14.5,240.0,,19.5,1067.0,,,,,,,,1600.0,-714.0,bovada,fanduel,9.5,34.5,19.5,median
